730131	401	452	107	10	1	29	0	0	0	0	0	0	15.6477	0.736776	0.249174	1000	570	118	11	860	6861	47	11	2	1	0.041529	0	0	1	0	0	0	
730132	410	448	105	9	0	28	0	0	0	0	0	0	15.5347	0.725181	0.246543	1000	562	114	9	859	6863	38	7	2	0	0.0410905	0	0	0	0	0	0	
730133	425	436	105	7	0	27	0	0	0	0	0	0	15.434	0.705582	0.244878	1000	548	112	7	859	6858	28	7	0	0	0.0408129	0	0	0	0	0	0	
730134	435	426	104	8	0	27	0	0	0	0	0	0	15.3355	0.688434	0.243788	1000	538	112	8	858	6852	36	12	1	0	0.0406314	0	0	0	0	0	0	
730135	434	430	102	7	0	27	0	0	0	0	0	0	15.2582	0.653449	0.244383	1000	539	109	7	857	6848	39	9	1	0	0.0407305	0	0	0	0	0	0	
730136	426	437	106	5	0	26	0	0	0	0	0	0	15.1802	0.623393	0.245684	1000	548	111	5	857	6844	44	11	0	0	0.0409473	0	0	0	0	0	0	
730137	429	435	101	7	2	26	0	0	0	0	0	0	15.0745	0.627242	0.245651	1000	545	110	9	857	6842	39	14	4	2	0.0409419	0	0	2	0	0	0	
730138	426	437	104	7	1	25	0	0	0	0	0	0	14.9741	0.631752	0.244458	1000	549	112	8	859	6850	42	8	1	0	0.040743	0	0	0	0	0	0	
730139	421	443	106	4	2	24	0	0	0	0	0	0	14.8949	0.619496	0.243422	1000	555	112	6	859	6840	41	14	2	2	0.0405703	0	0	2	0	0	0	
730140	421	440	108	6	0	25	0	0	0	0	0	0	14.8122	0.616743	0.240932	1000	554	114	6	859	6824	42	16	3	0	0.0401553	0	0	0	0	0	0	
730141	428	435	107	5	1	24	0	0	0	0	0	0	14.7322	0.61771	0.236346	1000	548	113	6	860	6824	30	5	1	1	0.039391	0	0	1	0	0	0	
730142	433	432	105	4	2	24	0	0	0	0	0	0	14.6582	0.617255	0.231568	1000	543	111	6	860	6824	36	11	2	2	0.0385947	0	0	2	0	0	0	
730143	441	425	102	5	3	24	0	0	0	0	0	0	14.5986	0.608676	0.224597	1000	535	110	8	861	6823	30	8	2	1	0.0374328	0	0	1	0	0	0	
730144	432	435	100	5	2	26	0	0	0	0	0	0	14.5417	0.602086	0.216982	1000	542	107	7	861	6818	38	8	2	2	0.0361636	0	0	2	0	0	0	
730145	428	442	95	6	1	28	0	0	0	0	0	0	14.4874	0.591338	0.214884	1000	544	102	7	859	6817	41	9	2	1	0.035814	0	0	1	0	0	0	
730146	437	430	97	6	2	28	0	0	0	0	0	0	14.4339	0.580723	0.215748	1000	535	105	8	859	6815	29	10	2	1	0.035958	0	0	1	0	0	0	
730147	449	418	98	5	0	30	0	0	0	0	0	0	14.3858	0.570875	0.21402	1000	521	103	5	858	6812	30	4	1	0	0.03567	0	0	0	0	0	0	
730148	436	427	101	5	2	29	0	0	0	0	0	0	14.3414	0.561137	0.211977	1000	535	108	7	856	6809	50	13	2	2	0.0353295	0	0	2	0	0	0	
730149	435	426	104	4	1	30	0	0	0	0	0	0	14.3088	0.542133	0.210933	1000	535	109	5	856	6806	41	14	1	0	0.0351555	0	0	0	0	0	0	
730150	426	435	103	5	0	31	0	0	0	0	0	0	14.2762	0.526445	0.209793	1000	543	108	5	854	6799	43	9	2	0	0.0349656	0	0	0	0	0	0	
730151	429	435	99	6	1	30	0	0	0	0	0	0	14.2428	0.516553	0.206923	1000	541	106	7	854	6770	42	9	4	1	0.0344871	0	0	1	0	0	0	
730152	436	435	91	7	0	31	0	0	0	0	0	0	14.2141	0.505638	0.203295	1000	533	98	7	854	6764	32	3	1	0	0.0338825	0	0	0	0	0	0	
730153	436	427	97	8	1	31	0	0	0	0	0	0	14.0477	0.635114	0.200001	1000	533	106	9	853	6766	34	12	3	1	0.0333335	0	0	1	0	0	0	
730154	436	427	96	8	2	31	0	0	0	0	0	0	13.9044	0.743671	0.197308	1000	533	106	10	853	6756	38	9	2	2	0.0328847	0	0	2	0	0	0	
730155	430	439	91	7	2	31	0	0	0	0	0	0	13.783	0.832935	0.194625	1000	539	100	9	853	6748	40	8	2	2	0.0324374	0	0	2	0	0	0	
730156	444	433	83	6	2	32	0	0	0	0	0	0	13.6806	0.906048	0.191739	1000	524	91	8	854	6747	30	6	1	1	0.0319566	0	0	1	0	0	0	
730157	443	433	84	7	1	32	0	0	0	0	0	0	13.5942	0.966791	0.187569	1000	525	92	8	853	6743	39	12	1	0	0.0312615	0	0	0	0	0	0	
730158	451	416	93	8	1	31	0	0	0	0	0	0	13.5177	1.02021	0.183119	1000	518	102	9	852	6728	40	16	3	0	0.0305199	0	0	0	0	0	0	
730159	459	412	90	8	0	31	0	0	0	0	0	0	13.4565	1.05971	0.179593	1000	510	98	8	851	6720	34	6	1	0	0.0299321	0	0	0	0	0	0	
730160	458	415	91	7	1	28	0	0	0	0	0	0	13.4034	1.09303	0.176174	1000	514	99	8	851	6714	41	10	2	1	0.0293623	0	0	1	0	0	0	
730161	456	421	90	6	1	26	0	0	0	0	0	0	13.4848	0.972359	0.194172	1000	518	97	7	852	6710	34	5	0	0	0.0323619	0	0	0	0	0	0	
730162	457	416	94	5	1	27	0	0	0	0	0	0	13.5547	0.855059	0.222158	1000	516	100	6	851	6697	43	12	2	1	0.0370264	0	0	1	0	0	0	
730163	472	405	90	5	0	28	0	0	0	0	0	0	13.6135	0.755452	0.245297	1000	500	95	5	849	6672	26	9	0	0	0.0408828	0	0	0	0	0	0	
730164	455	411	100	5	1	28	0	0	0	0	0	0	13.6603	0.67378	0.264133	1000	517	106	6	848	6668	51	17	2	1	0.0440222	0	0	1	0	0	0	
730165	451	413	102	3	3	28	0	0	0	0	0	0	13.6986	0.605643	0.279353	1000	521	108	6	848	6666	40	8	3	2	0.0465588	0	0	2	0	0	0	
730166	440	416	110	3	1	30	0	0	0	0	0	0	13.7285	0.549856	0.292136	1000	530	114	4	847	6659	45	13	2	0	0.0486893	0	0	0	0	0	0	
